172.31.208.4,ActiveReservation,Power-Arnett-UPS01-2ndIDF,Arnett,True
172.31.208.5,ActiveReservation,Power-Arnett-UPS01-3rdIDF,Arnett,True
172.31.208.6,ActiveReservation,Power-Ashton-UPS01-4theMDF,Ashton,True
172.31.208.7,ActiveReservation,Power-Ashton-UPS01-3rdwIDF,Ashton,True
172.31.208.8,ActiveReservation,Power-Ashton-UPS01-3rdeIDF,Ashton,True
172.31.208.9,ActiveReservation,Power-Ashton-UPS01-4thwIDF,Ashton,True
172.31.208.10,ActiveReservation,Power-Ashton-UPS01-6thIDF,Ashton,True
172.31.208.12,ActiveReservation,Power-Emerson-UPS01-2ndIDF,Emerson,True
172.31.208.13,ActiveReservation,Power-Emerson-UPS01-3rdIDF,Emerson,True
172.31.208.15,ActiveReservation,Power-Emerson-UPS01-5thIDF,Emerson,True
172.31.208.16,ActiveReservation,Power-Hill-UPS01-MDF,Hill,True
172.31.208.17,ActiveReservation,Power-Hill-UPS01-3rdIDF,Hill,True
172.31.208.18,ActiveReservation,Power-Hill-UPS01-4thIDF,Hill,True
172.31.208.21,ActiveReservation,Power-Moyer-UPS01-2ndIDF,Moyer,True
172.31.232.11,ActiveReservation,EXTRON-MW3-CONTROLLER,Marston/Watson,True
172.31.232.12,ActiveReservation,EXTRON-MW56-CONTROLLER,Marston/Watson,False
172.31.232.13,ActiveReservation,EXTRON-AC3-CONTROLLER,Art Center,True
172.31.232.14,ActiveReservation,EXTRON-AC4-CONTROLLER,Art Center,True
172.31.232.15,ActiveReservation,EXTRON-AC5-CONTROLLER,Art Center,True
172.31.232.16,ActiveReservation,EXTRON-AC5-SWITCHER,Art Center,True
172.31.232.17,ActiveReservation,EXTRON-AC6-CONTROLLER,Art Center,True
172.31.232.18,ActiveReservation,EXTRON-DH150-CONTROLLER,Demaray,True
172.31.232.19,ActiveReservation,EXTRON-DH254-CONTROLLER,Demaray,True
172.31.232.20,ActiveReservation,EXTRON-DH255-CONTROLLER,Demaray,True
172.31.232.21,ActiveReservation,EXTRON-DH259-CONTROLLER,Demaray,True
172.31.232.22,ActiveReservation,EXTRON-DH261-CONTROLLER,Demaray,True
172.31.232.23,ActiveReservation,EXTRON-DH261-SWITCHER,Demaray,True
172.31.232.24,ActiveReservation,EXTRON-DH353-CONTROLLER,Demaray,True
172.31.232.25,ActiveReservation,EXTRON-DH354-CONTROLLER,Demaray,True
172.31.232.26,ActiveReservation,EXTRON-DH355-CONTROLLER,Demaray,True
172.31.232.27,ActiveReservation,EXTRON-DH356-CONTROLLER,Demaray,True
172.31.232.28,ActiveReservation,EXTRON-DH358-CONTROLLER,Demaray,True
172.31.232.29,ActiveReservation,EXTRON-DH359-CONTROLLER,Demaray,True
172.31.232.30,ActiveReservation,EXTRON-DH360-CONTROLLER,Demaray,True
172.31.232.31,ActiveReservation,EXTRON-OMH109-CONTROLLER,Otto Miller,True
172.31.232.32,ActiveReservation,EXTRON-AC7-CONTROLLER,Art Center,True
172.31.232.33,ActiveReservation,EXTRON-AC9-CONTROLLER,Art Center,False
172.31.232.34,ActiveReservation,EXTRON-OMH124-CONTROLLER,Otto Miller,True
172.31.232.35,ActiveReservation,EXTRON-OMH126-CONTROLLER,Otto Miller,True
172.31.232.36,ActiveReservation,EXTRON-OMH127-CONTROLLER,Otto Miller,True
172.31.232.37,ActiveReservation,EXTRON-OMH128-CONTROLLER,Otto Miller,True
172.31.232.38,ActiveReservation,EXTRON-OMH135-CONTROLLER,Otto Miller,True
172.31.232.39,ActiveReservation,EXTRON-OMH136-CONTROLLER,Otto Miller,True
172.31.232.40,ActiveReservation,EXTRON-OMH138-CONTROLLER,Otto Miller,True
172.31.232.41,ActiveReservation,EXTRON-OMH139-CONTROLLER,Otto Miller,True
172.31.232.42,ActiveReservation,EXTRON-OMH215-CONTROLLER,Otto Miller,True
172.31.232.43,ActiveReservation,EXTRON-OMH216-CONTROLLER,Otto Miller,True
172.31.232.44,ActiveReservation,EXTRON-OMH222-CONTROLLER,Otto Miller,True
172.31.232.45,ActiveReservation,EXTRON-OMH225-CONTROLLER,Otto Miller,False
172.31.232.46,ActiveReservation,EXTRON-OMH226-CONTROLLER,Otto Miller,True
172.31.232.47,ActiveReservation,EXTRON-OMH227-CONTROLLER,Otto Miller,True
172.31.232.48,ActiveReservation,EXTRON-OMH244-CONTROLLER,Otto Miller,True
172.31.232.49,ActiveReservation,EXTRON-OMH245-CONTROLLER,Otto Miller,True
172.31.232.50,ActiveReservation,EXTRON-OMH246-CONTROLLER,Otto Miller,True
172.31.232.51,ActiveReservation,EXTRON-OMH224-CONTROLLER,Otto Miller,True
172.31.232.52,ActiveReservation,EXTRON-OMH224-SWITCHER,Otto Miller,False
172.31.232.53,ActiveReservation,EXTRON-OMH118-CONTROLLER,Otto Miller,True
172.31.232.54,ActiveReservation,EXTRON-OMH118-SWITCHER,Otto Miller,True
172.31.232.55,ActiveReservation,EXTRON-EH231-CONTROLLER,Eaton,True
172.31.232.56,ActiveReservation,EXTRON-EH231-AUDIOPROCES,Eaton,True
172.31.232.57,ActiveReservation,EXTRON-EH231-SWITCHER,Eaton,True
172.31.232.58,ActiveReservation,EXTRON-EH231-TOUCHPANEL,Eaton,True
172.31.232.59,ActiveReservation,EXTRON-EH112-CONTROLLER,Eaton,True
172.31.232.60,ActiveReservation,EXTRON-EH131-CONTROLLER,Eaton,True
172.31.232.61,ActiveReservation,EXTRON-EH134-CONTROLLER,Eaton,True
172.31.232.62,ActiveReservation,EXTRON-EH230-CONTROLLER,Eaton,True
172.31.232.63,ActiveReservation,EXTRON-DLMH113-SWITCHER,McKenna,True
172.31.232.64,ActiveReservation,EXTRON-EH232-CONTROLLER,Eaton,True
172.31.232.65,ActiveReservation,EXTRON-EH233-CONTROLLER,Eaton,True
172.31.232.66,ActiveReservation,EXTRON-EH322-CONTROLLER,Eaton,True
172.31.232.67,ActiveReservation,EXTRON-EH330-CONTROLLER,Eaton,True
172.31.232.68,ActiveReservation,EXTRON-EH331-CONTROLLER,Eaton,True
172.31.232.69,ActiveReservation,EXTRON-EH112-SWITCHER,Eaton,True
172.31.232.70,ActiveReservation,EXTRON-EH322-SWITCHER,Eaton,True
172.31.232.71,ActiveReservation,EXTRON-DLMH111-CONTROL,McKenna,True
172.31.232.72,ActiveReservation,EXTRON-DLMH111-SWITCHER,McKenna,True
172.31.232.73,ActiveReservation,EXTRON-DLMH113-CONTROL,McKenna,True
172.31.232.74,ActiveReservation,EXTRON-DLMH117-CONTROL,McKenna,True
172.31.232.75,ActiveReservation,EXTRON-DLMH118-CONTROL,McKenna,True
172.31.232.76,ActiveReservation,EXTRON-CMB103-CONTROLLER,Crawford Music Building,False
172.31.232.77,ActiveReservation,EXTRON-CMB201-CONTROLLER,Crawford Music Building,True
172.31.232.78,ActiveReservation,EXTRON-WET201-CONTROLLER,Weter,True
172.31.232.79,ActiveReservation,EXTRON-WET202-CONTROLLER,Weter,True
172.31.232.80,ActiveReservation,EXTRON-PET201-CONTROLLER,Peterson,True
172.31.232.81,ActiveReservation,EXTRON-PET303-CONTROLLER,Peterson,True
172.31.232.83,ActiveReservation,EXTRON-CREM201-CONTROL,Cremona,True
172.31.232.84,ActiveReservation,EXTRON-CREM202-CONTROL,Cremona,True
172.31.232.85,ActiveReservation,EXTRON-CREM203-CONTROL,Cremona,True
172.31.232.86,ActiveReservation,EXTRON-CREM203-SWITCH,Cremona,True
172.31.232.87,ActiveReservation,EXTRON-BERT1-CONTROLLER,Bertona,True
172.31.232.88,ActiveReservation,EXTRON-BERT1-SWITCHER,Bertona,True
172.31.232.89,ActiveReservation,EXTRON-BERT2-CONTROLLER,Bertona,True
172.31.232.90,ActiveReservation,EXTRON-BERT2-SWITCHER,Bertona,True
172.31.232.91,ActiveReservation,EXTRON-BERT3-CONTROLLER,Bertona,True
172.31.232.92,ActiveReservation,extron-bert3-switcher,Bertona,True
172.31.232.93,ActiveReservation,EXTRON-BERT4-CONTROLLER,Bertona,True
172.31.232.94,ActiveReservation,EXTRON-BERT4-SWITCHER,Bertona,True
172.31.232.95,ActiveReservation,EXTRON-BERT5-CONTROLLER,Bertona,True
172.31.232.96,ActiveReservation,EXTRON-BERT5-SWITCHER,Bertona,True
172.31.232.97,ActiveReservation,EXTRON-BERT6-CONTROLLER,Bertona,True
172.31.232.98,ActiveReservation,EXTRON-BERT6-SWITCHER,Bertona,True
172.31.232.99,ActiveReservation,EXTRON-RBPCLASS-CONTROL,Royal Brougham Pavilion,True
172.31.232.100,ActiveReservation,EXTRON-BH201-CONTROLLER,Beegle,True
172.31.232.101,ActiveReservation,EXTRON-CMB211-CONTROLLER,Crawford Music Building,False
172.31.232.102,ActiveReservation,EXTRON-LIBCLASS-CONTROL,Ames Library,False
172.31.232.103,ActiveReservation,EXTRON-LIBSEM-CONTROLLER,Ames Library,True
172.31.232.104,ActiveReservation,EXTRON-BH1-CONTROLLER,Beegle,True
172.31.232.105,ActiveReservation,EXTRON-MW253-CONTROLLER,Marston/Watson,True
172.31.232.106,ActiveReservation,EXTRON-MW255-CONTROLLER,Marston/Watson,True
172.31.232.107,ActiveReservation,EXTRON-EXECBOARDROOM-SWITCHER,Demaray,True
172.31.232.108,ActiveReservation,EXTRON-EXECBOARDROOM-CONTROLLER,Demaray,True
172.31.232.109,ActiveReservation,EXTRON-EXECBOARDROOM-TOUCHPANEL,Demaray,True
172.31.232.110,ActiveReservation,EXTRON-MW253-SWITCHER,Marston/Watson,True
172.31.232.111,ActiveReservation,EXTRON-MW255-SWITCHER,Marston/Watson,True
172.31.232.112,ActiveReservation,EXTRON-BH201-SWITCHER,Beegle,True
172.31.232.113,ActiveReservation,EXTRON-BH204-CONTROLLER,Beegle,True
172.31.232.114,ActiveReservation,EXTRON-BH205-TOUCHPANEL,Beegle,True
172.31.232.115,ActiveReservation,EXTRON-BH205-CONTROLLER,Beegle,True
172.31.232.116,ActiveReservation,EXTRON-BH205-SWITCHER,Beegle,True
172.31.232.117,ActiveReservation,EXTRON-OMH119-CONTROLLER,Otto Miller,True
172.31.232.118,ActiveReservation,EXTRON-OMH119-TOUCHPANEL,Otto Miller,True
172.31.232.119,ActiveReservation,EXTRON-OMH119-SWITCHER,Otto Miller,True
172.31.232.125,ActiveReservation,EXTRON-PDR-TOUCHPANEL,Gwinn Commons,True
172.31.232.126,ActiveReservation,EXTRON-PDR-SWITCHER,Gwinn Commons,True
172.31.232.127,ActiveReservation,EXTRON-PDR-CONTROLLER,Gwinn Commons,True
172.31.232.130,ActiveReservation,EXTRON-BH205-CAMERA,Beegle,True
172.31.232.131,ActiveReservation,EXTRON-BH205-CAMCCU,Beegle,True
172.31.232.132,InactiveReservation,extron-ug-audioprocessor,Gwinn Commons,True
172.31.232.133,ActiveReservation,extron-ug-qa-touchpanel,Gwinn Commons,True
172.31.232.134,ActiveReservation,extron-ug-ca-touchpanel,Gwinn Commons,True
172.31.232.135,ActiveReservation,extron-ug-foyer-touchpanel,Gwinn Commons,True
172.31.232.136,InactiveReservation,extron-ug-relay1,Gwinn Commons,True
172.31.232.137,InactiveReservation,extron-ug-relay2,Gwinn Commons,True
172.31.232.138,ActiveReservation,extron-ug-relay3,Gwinn Commons,True
172.31.232.139,ActiveReservation,extron-ug-relay4,Gwinn Commons,True
172.31.232.140,ActiveReservation,extron-ug-switcher,Gwinn Commons,True
172.31.232.141,ActiveReservation,extron-ug-controller1,Gwinn Commons,True
172.31.232.142,ActiveReservation,extron-ug-controller2,Gwinn Commons,True
172.31.232.144,ActiveReservation,EXTRON-CREM101-SWITCHER,Cremona,True
172.31.232.145,ActiveReservation,extron-crem101-touchpanel,Cremona,True
172.31.232.146,InactiveReservation,extron-crem101-controller,Cremona,True
172.31.232.147,ActiveReservation,EXTRON-CRAW211-SWITCHER,Crawford Music Building,True
172.31.232.148,ActiveReservation,EXTRON-CRAW211-TOUCHPANEL,Crawford Music Building,True
172.31.232.149,ActiveReservation,extron-dh353-switcher,Demaray,True
172.31.232.150,ActiveReservation,extron-wacconfroom-switcher,Walls Advancement Center,True
172.31.232.151,ActiveReservation,extron-wacconfroom-controller,Walls Advancement Center,False
172.31.232.152,ActiveReservation,extron-ac8-controller,Art Center,True
172.31.232.153,ActiveReservation,extron-ac10-controller,Art Center,True
172.31.232.154,InactiveReservation,extron-omh223b-controller,Otto Miller,False
172.31.232.156,ActiveReservation,extron-mw5-touchpanel,Marston/Watson,True
172.31.232.157,ActiveReservation,extron-mw5-controller,Marston/Watson,True
172.31.232.158,ActiveReservation,extron-mw5-switcher,Marston/Watson,True
172.31.232.159,InactiveReservation,extron-6nick117-switcher,6 Nickerson,True
172.31.232.160,ActiveReservation,extron-6nick117-controller,6 Nickerson,True
172.31.232.161,ActiveReservation,extron-6nick117-touchpanel,6 Nickerson,True
172.31.232.162,ActiveReservation,extron-6nick117-controller-slave,6 Nickerson,False
172.31.232.163,InactiveReservation,extron-6nick106-switcher,6 Nickerson,True
172.31.232.164,ActiveReservation,extron-6nick106-controller,6 Nickerson,True
172.31.232.165,ActiveReservation,extron-6nick106-touchpanel,6 Nickerson,True
172.31.232.166,ActiveReservation,extron-6nick106-controller-slave,6 Nickerson,True
172.31.232.167,InactiveReservation,extron-6nick118-switcher,6 Nickerson,False
172.31.232.168,ActiveReservation,extron-6nick118-controller,6 Nickerson,True
172.31.232.169,ActiveReservation,extron-6nick118-touchpanel,6 Nickerson,True
172.31.232.170,InactiveReservation,extron-6nick213-switcher,6 Nickerson,True
172.31.232.171,InactiveReservation,extron-6nick213-controller,6 Nickerson,True
172.31.232.172,InactiveReservation,extron-6nick213-touchpanel,6 Nickerson,True
172.31.232.173,InactiveReservation,extron-6nick213-controller-slave,6 Nickerson,True
172.31.232.174,InactiveReservation,extron-6nick207-switcher,6 Nickerson,False
172.31.232.175,ActiveReservation,extron-6nick207-controller,6 Nickerson,True
172.31.232.176,ActiveReservation,extron-6nick207-touchpanel,6 Nickerson,True
172.31.232.177,ActiveReservation,extron-6nick207-controller-slave,6 Nickerson,True
172.31.232.178,InactiveReservation,extron-6nick223-switcher,6 Nickerson,False
172.31.232.179,ActiveReservation,extron-6nick223-controller,6 Nickerson,True
172.31.232.180,ActiveReservation,extron-6nick223-touchpanel,6 Nickerson,True
172.31.232.181,InactiveReservation,extron-6nick308-switcher,6 Nickerson,True
172.31.232.182,ActiveReservation,extron-6nick308-controller,6 Nickerson,True
172.31.232.183,ActiveReservation,extron-6nick308-touchpanel,6 Nickerson,True
172.31.232.185,InactiveReservation,extron-6nick307-switcher,6 Nickerson,False
172.31.232.186,ActiveReservation,extron-6nick307-controller,6 Nickerson,True
172.31.232.187,ActiveReservation,extron-6nick307-touchpanel,6 Nickerson,True
172.31.232.188,InactiveReservation,extron-6nick305-switcher,6 Nickerson,False
172.31.232.189,InactiveReservation,extron-6nick305-controller,6 Nickerson,False
172.31.232.190,InactiveReservation,extron-6nick305-touchpanel,6 Nickerson,False
172.31.232.192,InactiveReservation,extron-6nick314-switcher,6 Nickerson,False
172.31.232.193,ActiveReservation,extron-6nick314-controller,6 Nickerson,True
172.31.239.208,Active,EXTRON-CRAW211-SWITCHER,Crawford Music Building,True
172.31.216.140,ActiveReservation,Nickerson Studios-112-115,Nickerson Studios,True
172.31.216.143,ActiveReservation,Nickerson Studios-108-115,Nickerson Studios,True
172.31.216.167,ActiveReservation,Nickerson Studios-128-115,Nickerson Studios,True
172.31.216.168,ActiveReservation,Nickerson Studios-103-115,Nickerson Studios,True
172.31.255.67,InactiveReservation,hvac-router-art-center,Art Center,True
172.31.255.68,InactiveReservation,hvac-router-wac,Walls Advancement Center,True
172.31.255.69,InactiveReservation,hvac-router-bertona,Bertona,True
172.31.255.86,ActiveReservation,WASeattlePacificU,Art Center,True
172.31.255.87,InactiveReservation,hvac-router-marston,Marston/Watson,True
172.31.255.88,InactiveReservation,hvac-router-crawford,Crawford Music Building,True
172.31.255.89,InactiveReservation,hvac-router-alumni,Art Center,False
172.31.255.90,InactiveReservation,hvac-router-bookstore,Bookstore,True
172.31.255.91,InactiveReservation,hvac-router-hr,Human Resources,True
172.31.255.92,InactiveReservation,hvac-router-arnett,Arnett,True
172.31.255.130,InactiveReservation,hvac-router-omh,Otto Miller,True
172.31.255.131,InactiveReservation,hvac-router-foc,Art Center,True
172.31.255.132,InactiveReservation,hvac-router-mckinley,McKinley,True
172.31.255.133,InactiveReservation,hvac-router-peterson,Peterson,True
172.31.255.134,InactiveReservation,hvac-router-nickersonstudio,Art Center,True
172.31.255.135,InactiveReservation,hvac-router-lower-watson,Marston/Watson,True
172.31.255.181,ActiveReservation,EXTRON-LIBLAB1,Ames Library,False
172.31.255.182,ActiveReservation,EXTRON-BH1-CONTROLLER,Beegle,False
172.31.255.183,ActiveReservation,EXTRON-LIBSEM2,Ames Library,False
172.31.255.215,ActiveReservation,netcam-arnett-hall-north,Arnett,True
172.31.255.216,InactiveReservation,EXTRON-RBPEXSCI,Royal Brougham Pavilion,False
172.31.255.217,ActiveReservation,Power-Moyer-UPS02-MDF,Moyer,True
172.31.255.218,ActiveReservation,Power-Moyer-UPS01-2ndIDF,Moyer,False
172.31.255.219,ActiveReservation,Power-WesleyCremona-UPS01-MDF,Cremona,True
172.31.255.222,ActiveReservation,Power-34WCremona-UPS01-MDF,Cremona,True
172.31.255.223,ActiveReservation,Power-35WCremona-UPS01-MDF,Cremona,True
172.31.255.224,ActiveReservation,Power-FalconApts-UPS01-MDF,Falcon Newspaper,True
172.31.255.225,ActiveReservation,Power-OMH-UPS03-MDF,Otto Miller,True
172.31.255.226,ActiveReservation,Power-OMH-UPS02-MDF,Otto Miller,True
172.31.255.227,ActiveReservation,Power-OMH-UPS01-MDF,Otto Miller,True
172.31.255.228,ActiveReservation,Power-DH-UPS01-MDF,Demaray,True
172.31.255.229,ActiveReservation,Power-DH-UPS02-MDF,Demaray,True
172.31.255.231,ActiveReservation,Power-DH-UPS03-MDF,Demaray,True
172.31.255.244,InactiveReservation,extron-crem102,Cremona,False
172.31.255.245,ActiveReservation,EXTRON-CREM201-CONTROL,Cremona,False
172.31.255.246,ActiveReservation,EXTRON-CREM202-CONTROL,Cremona,False
172.31.255.247,ActiveReservation,EXTRON-CREM203-CONTROLLE,Cremona,False
172.31.255.250,ActiveReservation,netcam-martinsquare-south,Art Center,True
172.31.255.252,ActiveReservation,netcam-bertonaandfifth,Bertona,True
172.31.255.253,ActiveReservation,netcam-demarayhall,Demaray,True
172.31.255.254,ActiveReservation,Netcam-MartinSquare-North,Art Center,True
172.31.240.16,ActiveReservation,mfp-alex108,Alexander,True
172.31.240.17,ActiveReservation,mfp-alex204,Alexander,True
172.31.240.18,ActiveReservation,mfp-alex302,Alexander,True
172.31.240.19,ActiveReservation,mfp-alex413,Alexander,True
172.31.240.20,ActiveReservation,mfp-4nickerson,4 Nickerson,True
172.31.240.21,ActiveReservation,mfp-art133,Art Center,True
172.31.240.22,ActiveReservation,mfp-art107,Art Center,True
172.31.240.23,ActiveReservation,mfp-craw202,Crawford Music Building,True
172.31.240.24,ActiveReservation,mfp-bert5,Bertona,True
172.31.240.25,ActiveReservation,mfp-dh-sfs-backofc,Demaray,True
172.31.240.27,ActiveReservation,mfp-dh110,Demaray,True
172.31.240.28,ActiveReservation,mfp-dh115,Demaray,True
172.31.240.29,ActiveReservation,mfp-dh152,Demaray,True
172.31.240.30,ActiveReservation,mfp-dh153,Demaray,True
172.31.240.31,ActiveReservation,mfp-dh-3rdfloor,Demaray,True
172.31.240.32,ActiveReservation,mfp-dh-execofc,Demaray,True
172.31.240.33,ActiveReservation,mfp-dh-obp,Demaray,True
172.31.240.34,ActiveReservation,mfp-dh-odei,Demaray,True
172.31.240.35,ActiveReservation,mfp-dh-gradctr,Demaray,True
172.31.240.36,ActiveReservation,mfp-dh-obf,Demaray,True
172.31.240.37,Active,XRX0000AAAC7929,Art Center,False
172.31.240.39,ActiveReservation,mfp-hr,Human Resources,True
172.31.240.40,ActiveReservation,mfp-marston-cis-staff,Marston/Watson,True
172.31.240.41,ActiveReservation,MFP-Marston-CIS,Marston/Watson,True
172.31.240.43,ActiveReservation,mfp-marston-scc,Marston/Watson,True
172.31.240.44,ActiveReservation,mfp-mailing,Mailing Services,True
172.31.240.45,ActiveReservation,mfp-marston126,Marston/Watson,True
172.31.240.46,ActiveReservation,mfp-marston227,Marston/Watson,True
172.31.240.47,ActiveReservation,mfp-marston210,Marston/Watson,True
172.31.240.48,ActiveReservation,mfp-lib-lowerlevel-ne,Ames Library,True
172.31.217.13,ActiveReservation,Peterson 4-406-115,Peterson,True
172.31.217.78,Active,RBP B-Classroom-215,Royal Brougham Pavilion,True
172.31.217.80,Active,RBP 1-P,Royal Brougham Pavilion,True
172.31.217.111,Active,Eaton 2-Room 207-305,Eaton,True
172.31.240.49,ActiveReservation,mfp-6nick-1stfloor,6 Nickerson,True
172.31.240.50,ActiveReservation,mfp-6nick-2ndfloor,6 Nickerson,True
172.31.240.51,InactiveReservation,MFP-SBE-Lobby,McKenna,True
172.31.240.52,ActiveReservation,mfp-sbe-workroom,McKenna,True
172.31.240.53,ActiveReservation,mfp-sbe-mainoffice,McKenna,True
172.31.240.54,ActiveReservation,mfp-moyer-cfl,Moyer,True
172.31.240.55,ActiveReservation,mfp-omh105,Otto Miller,True
172.31.240.57,ActiveReservation,mfp-omh-lobby,Otto Miller,True
172.31.240.58,ActiveReservation,mfp-omh253,Otto Miller,True
172.31.240.59,ActiveReservation,mfp-omh206,Otto Miller,True
172.31.240.60,ActiveReservation,mfp-pet-fcs-204,Peterson,True
172.31.240.61,ActiveReservation,mfp-pet-cpe-203,Peterson,True
172.31.240.62,ActiveReservation,mfp-pet-3rd-copyroom,Peterson,True
172.31.240.63,ActiveReservation,mfp-pet-3rd-reception,Peterson,True
172.31.240.64,ActiveReservation,mfp-pet413,Peterson,True
172.31.240.65,ActiveReservation,mfp-pet412,Peterson,True
172.31.240.66,ActiveReservation,mfp-rbp-pe,Royal Brougham Pavilion,True
172.31.240.67,ActiveReservation,mfp-rbp-athletics,Royal Brougham Pavilion,True
172.31.240.68,ActiveReservation,mfp-security,Safety and Security,True
172.31.240.69,ActiveReservation,mfp-sbe-ctrhouse,McKenna,True
172.31.240.70,ActiveReservation,mfp-eh102,Eaton,True
172.31.240.71,ActiveReservation,mfp-eh-lobby,Eaton,True
172.31.240.72,ActiveReservation,mfp-nickstudios,Nickerson Studios,True
172.31.240.74,ActiveReservation,mfp-sub-assp,Student Union Building,True
172.31.240.75,InactiveReservation,MFP-SUB-Atrium,Student Union Building,True
172.31.240.76,ActiveReservation,mfp-sub-osl,Student Union Building,True
172.31.240.77,ActiveReservation,mfp-sub-careerctr,Student Union Building,True
172.31.240.78,InactiveReservation,MFP-SUB-PerkinsCtr,Student Union Building,True
172.31.240.79,ActiveReservation,mfp-lib-lowerlevel-hall,Ames Library,True
172.31.240.80,InactiveReservation,MFP-EH-3rdFloor,Eaton,True
172.31.240.81,ActiveReservation,mfp-lib-circ,Ames Library,True
172.31.240.82,ActiveReservation,mfp-lib-fl2-hall,Ames Library,True
172.31.240.84,ActiveReservation,mfp-lib-fl3-hall,Ames Library,True
172.31.240.85,ActiveReservation,mfp-ous,University Services,True
172.31.240.87,ActiveReservation,mfp-wac-middle,Walls Advancement Center,True
172.31.240.88,ActiveReservation,mfp-wac-back,Walls Advancement Center,True
172.31.240.89,ActiveReservation,mfp-weter-uc,Weter,True
172.31.240.90,InactiveReservation,MFP-Weter-Main,Weter,True
172.31.240.91,ActiveReservation,mfp-weter318,Weter,True
172.31.240.93,ActiveReservation,mfp-pet201,Peterson,True
172.31.240.94,ActiveReservation,mfp-weter309,Weter,True
172.31.240.95,ActiveReservation,mfp-image,Image,True
172.31.240.97,ActiveReservation,mfp-lib-mainfloor1,Ames Library,True
172.31.240.98,ActiveReservation,mfp-lib-mainfloor2,Ames Library,True
172.31.240.105,ActiveReservation,mfp-dh258,Demaray,True
172.31.240.110,InactiveReservation,mfp-moyer-1stfloor,Moyer,True
172.31.240.112,ActiveReservation,mfp-6nick-3rdfloor,6 Nickerson,True
172.31.240.114,ActiveReservation,mfp-watson-breezeway,Marston/Watson,True
172.31.241.228,ActiveReservation,LW Print Server,Marston/Watson,True
172.31.217.252,ActiveReservation,Demaray 1-Jack-93-105,Demaray,False
172.31.217.254,ActiveReservation,Demaray 1-Classroom 150-105,Demaray,False
172.31.218.2,ActiveReservation,Demaray 1-SAS Office-105A,Demaray,False
172.31.218.3,ActiveReservation,Demaray 1-Jack-223-105,Demaray,False
172.31.218.4,ActiveReservation,Demaray B-Jack-117-105,Demaray,False
172.31.218.5,ActiveReservation,Demaray B-MDF-105,Demaray,False
172.31.218.6,ActiveReservation,Demaray 1-Office 153-115,Demaray,True
172.31.218.7,ActiveReservation,Demaray 2-University Relations-105,Demaray,False
172.31.218.8,ActiveReservation,Demaray 2-Executive AA-105,Demaray,False
172.31.218.9,ActiveReservation,Demaray 2-Classroom 255-105,Demaray,False
172.31.218.10,ActiveReservation,Demaray 2-OPA-115,Demaray,True
172.31.218.11,ActiveReservation,Demaray 3-Classroom 356-105,Demaray,False
172.31.218.12,ActiveReservation,Demaray 2-Classroom 261-105,Demaray,False
172.31.218.13,ActiveReservation,Peterson 3-302-105,Peterson,True
172.31.218.14,ActiveReservation,Peterson 2-MDF-105,Peterson,True
172.31.218.19,Active,Falcon 4 Plex-3473-215,Falcon Newspaper,True
172.31.218.20,Active,Gwinn 2S-Dining-215,Gwinn Commons,True
172.31.218.23,Active,Davis Apts Unit 7-115,Davis,True
172.31.218.24,Active,Gwinn 2N-Dining-215,Gwinn Commons,True
172.31.218.37,Active,Demaray 2-Executive AA-305,Demaray,True
172.31.218.46,Active,Davis Apts Unit 6-215,Davis,True
172.31.218.47,Active,Davis Apts Unit 1-115,Davis,True
172.31.218.48,Active,OUS-Basement-215,University Services,True
172.31.218.49,Active,Marston B-PBX Room-305,Marston/Watson,True
172.31.218.50,Active,Emerson 4-Room 438-115,Emerson,True
172.31.218.51,Active,Outdoor-McKenna-AP275,McKenna,True
172.31.218.52,Active,Demaray B-MDF-305,Demaray,True
172.31.218.53,Active,Marston B-TSS-S-305,Marston/Watson,True
172.31.218.54,Active,Demaray B-Jack-117-305,Demaray,True
172.31.218.55,Active,Demaray 1-Jack-223-305,Demaray,True
172.31.218.56,Active,Demaray 1-SAS Office-305A,Demaray,True
172.31.218.57,Active,McKenna 2nd-Conf Room-305,McKenna,True
172.31.218.58,Active,Demaray 1-Lobby-305,Demaray,True
172.31.218.59,Active,Demaray 2-Grad Center-305A,Demaray,True
172.31.218.60,Active,McKenna 2nd-NW-305,McKenna,True
172.31.218.61,Active,McKenna 2nd-SW-305,McKenna,True
172.31.218.62,Active,McKenna 1st-RM 117-305,McKenna,True
172.31.218.63,Active,McKenna 1st-RM 111-305,McKenna,True
172.31.218.64,Active,Demaray 3-Classroom 356-305,Demaray,True
172.31.218.65,Active,Falcon 4 Plex-3469-215,Falcon Newspaper,True
172.31.218.66,Active,Demaray 2-Classroom 261-305,Demaray,True
172.31.218.67,Active,Demaray 1-Classroom 150-305,Demaray,True
172.31.218.68,Active,OHM 1-Lobby-305,Otto Miller,True
172.31.218.69,Active,OHM 2-Room 224-305,Otto Miller,True
172.31.218.70,Active,OHM 2-Room 250-305,Otto Miller,True
172.31.218.71,Active,OMH 1-Room 138-305,Otto Miller,True
172.31.218.72,Active,OMH 1-Room 135-305,Otto Miller,True
172.31.218.73,Active,OMH 1-Room 139-305,Otto Miller,True
172.31.218.74,Active,OMH 2-Room 216-305,Otto Miller,True
172.31.218.75,Active,OMH 1-Room 116-305,Otto Miller,True
172.31.218.76,Active,OMH 1-Room 114-305,Otto Miller,True
