IPAddress,AddressState,HostName,Location
172.31.232.59,ActiveReservation,EH112-CONTROLLER,Eaton
172.31.232.60,ActiveReservation,EH131-CONTROLLER,Eaton
172.31.232.61,ActiveReservation,EH134-CONTROLLER,Eaton
172.31.232.62,ActiveReservation,EH230-CONTROLLER,Eaton
172.31.232.64,ActiveReservation,EH232-CONTROLLER,Eaton
172.31.232.65,ActiveReservation,EH233-CONTROLLER,Eaton
172.31.232.66,ActiveReservation,EH322-CONTROLLER,Eaton
172.31.232.67,ActiveReservation,EH330-CONTROLLER,Eaton
172.31.232.68,ActiveReservation,EH331-CONTROLLER,Eaton
172.31.232.69,ActiveReservation,EH112-SWITCHER,Eaton
172.31.232.70,ActiveReservation,EH322-SWITCHER,Eaton
172.31.217.111,Active,Eaton 2-Room 207-305,Eaton
172.31.217.231,ActiveReservation,Eaton-B-Room 20-105,Eaton
172.31.217.232,ActiveReservation,Eaton-B-Room 15-105,Eaton
172.31.217.233,ActiveReservation,Eaton-B-Room 27-105,Eaton
172.31.217.234,ActiveReservation,Eaton 1-Room 101-105,Eaton
172.31.217.235,ActiveReservation,Eaton 1-Room 103-105,Eaton
172.31.217.236,ActiveReservation,Eaton 1-Room 105-105,Eaton
172.31.217.237,ActiveReservation,Eaton 2-Room 232-105,Eaton
172.31.217.238,ActiveReservation,Eaton 2-Room 230-105,Eaton
172.31.217.239,ActiveReservation,Eaton 2-Room 218-115,Eaton
172.31.217.240,ActiveReservation,Eaton 2-Room 223-105,Eaton
172.31.217.241,ActiveReservation,Eaton 2-Room 205-105,Eaton
172.31.217.242,ActiveReservation,Eaton 2-Room 233-105,Eaton
172.31.217.243,ActiveReservation,Eaton 3-Room 318-115,Eaton
172.31.217.244,ActiveReservation,Eaton 3-Room 301-105,Eaton
172.31.217.245,ActiveReservation,Eaton 3-Room 305-105,Eaton
172.31.217.246,ActiveReservation,Eaton 3-Room 322-105,Eaton
172.31.217.247,ActiveReservation,Eaton 3-Room 309-105,Eaton
172.31.217.248,ActiveReservation,Eaton 3-Room 333-105,Eaton
172.31.217.249,ActiveReservation,Eaton 3-Room 330-105,Eaton
172.31.217.250,ActiveReservation,Eaton 3-Room 303-105,Eaton
172.31.218.81,Active,Eaton 1-Room 103-305,Eaton
172.31.218.82,Active,Eaton 1-Room 112-305,Eaton
172.31.218.83,Active,Eaton 2-Room 221-305,Eaton
172.31.218.84,Active,Eaton 2-Room 201-305,Eaton
172.31.218.85,Active,Eaton 1-Room 134-305,Eaton
172.31.218.86,Active,Eaton 1-Room 101-305,Eaton
172.31.218.87,Active,Eaton 1-Room 113-305,Eaton
172.31.218.88,Active,Eaton 1-Room 107-305,Eaton
172.31.218.89,Active,Eaton 2-Room 232-305,Eaton
172.31.218.90,Active,Eaton 3-Room 322-305,Eaton
172.31.218.91,Active,Eaton B-Room 15-305,Eaton
172.31.218.92,Active,Eaton-B-Room 25-305,Eaton
172.31.218.93,Active,Eaton-B-Room 27-305,Eaton
172.31.218.94,Active,Eaton 3-Room 309-305,Eaton
172.31.221.103,ActiveReservation,FOC 1-Warehouse-115,Eaton
172.31.221.133,ActiveReservation,Eaton-B-Room 25-105,Eaton
172.31.221.134,ActiveReservation,Eaton 1-Room 112-105,Eaton
172.31.221.135,ActiveReservation,Eaton 1-Room 113-105,Eaton
172.31.221.136,ActiveReservation,Eaton 1-Room 107-105,Eaton
172.31.221.137,ActiveReservation,Eaton 1-Room 134-105,Eaton
172.31.221.138,ActiveReservation,Eaton 1-Room 131-105,Eaton
172.31.221.139,ActiveReservation,Eaton 1-Study Room-105,Eaton
172.31.221.140,ActiveReservation,Eaton 2-Room 231-115,Eaton
172.31.221.141,ActiveReservation,Eaton 2-Room 203-105,Eaton
172.31.221.142,ActiveReservation,Eaton 2-Room 201-105,Eaton
172.31.221.143,ActiveReservation,Eaton 2-Room 221-105,Eaton
172.31.221.144,ActiveReservation,Eaton 2-Room 225-105,Eaton
172.31.221.145,ActiveReservation,Eaton 2-Room 207-105,Eaton
172.31.221.146,ActiveReservation,Eaton 3-Room 307-105,Eaton
172.31.221.147,ActiveReservation,Eaton 3-Room 331-105,Eaton
172.31.221.243,Active,Eaton 1-Study Room-305,Eaton
172.31.221.244,Active,Eaton 2-Room 223-305,Eaton
172.31.221.245,Active,Eaton 2-Room 205-305,Eaton
172.31.221.246,Active,Eaton 1-Room 131-305,Eaton
172.31.221.247,Active,Eaton 2-Room 230-305,Eaton
172.31.221.248,Active,Eaton 1-Room 105-305,Eaton
172.31.221.249,Active,Eaton 2-Room 233-305,Eaton
172.31.221.250,Active,Eaton 2-Room 203-305,Eaton
172.31.221.252,Active,Eaton 2-Room 225-305,Eaton
172.31.221.253,Active,Eaton 3-Room 307-305,Eaton
172.31.221.254,Active,Eaton 3-Room 305-305,Eaton
172.31.222.1,Active,Eaton 3-Room 301-305,Eaton
172.31.222.2,Active,Eaton B-Room 20-305,Eaton
172.31.222.3,Active,Eaton 3-Room 330-305,Eaton
172.31.222.4,Active,Eaton 3-Room 331-305,Eaton
172.31.222.5,Active,Eaton 3-Room 333-305,Eaton
172.31.222.6,Active,Eaton 3-Room 303-305,Eaton
172.31.208.11,InactiveReservation,Power-Emerson-UPS01-1stMDF,Emerson
172.31.208.12,ActiveReservation,Power-Emerson-UPS01-2ndIDF,Emerson
172.31.208.13,ActiveReservation,Power-Emerson-UPS01-3rdIDF,Emerson
172.31.208.14,InactiveReservation,Power-Emerson-UPS01-4thIDF,Emerson
172.31.208.15,ActiveReservation,Power-Emerson-UPS01-5thIDF,Emerson
172.31.255.28,InactiveReservation,laundry-controller-emerson,Emerson
172.31.216.52,ActiveReservation,Emerson 4-Room 476-115,Emerson
172.31.216.63,ActiveReservation,Emerson 3-Room 378-115,Emerson
172.31.216.138,ActiveReservation,Emerson 3-Room 304-115,Emerson
172.31.216.141,ActiveReservation,Emerson 2-Room 274-115,Emerson
172.31.216.142,ActiveReservation,Emerson 3-Room 317-115,Emerson
172.31.216.144,ActiveReservation,Emerson 2-Room 273-115,Emerson
172.31.216.145,ActiveReservation,Emerson 1-Room 121-115,Emerson
172.31.216.146,ActiveReservation,Emerson 1-Room 125-115,Emerson
172.31.216.147,ActiveReservation,Emerson 1-Room 105-115,Emerson
172.31.216.148,ActiveReservation,Emerson 1-Room 104-115,Emerson
172.31.216.151,ActiveReservation,Emerson 1-Room 112-115,Emerson
172.31.216.158,ActiveReservation,Emerson 1-Room 108-115,Emerson
172.31.216.159,ActiveReservation,Emerson 1-Room 116-115,Emerson
172.31.216.160,ActiveReservation,Emerson 1-Room 120-115,Emerson
172.31.216.161,ActiveReservation,Emerson 1-Room 124-115,Emerson
172.31.216.162,ActiveReservation,Emerson 1-Room 128-115,Emerson
172.31.216.163,ActiveReservation,Emerson 1-Room 140-115,Emerson
172.31.216.164,ActiveReservation,Emerson 1-Room 164-115,Emerson
172.31.216.165,ActiveReservation,Emerson 1-Main Lounge-115,Emerson
172.31.216.166,ActiveReservation,Emerson 1-Room 136-115,Emerson
172.31.216.169,ActiveReservation,Emerson 2-Room 242-115,Emerson
172.31.216.170,ActiveReservation,Emerson 3-Room 340-115,Emerson
172.31.216.171,ActiveReservation,Emerson 3-Room 303-115,Emerson
172.31.216.172,ActiveReservation,Emerson 2-Room 231-115,Emerson
172.31.216.174,ActiveReservation,Emerson 2-Room 261-115,Emerson
172.31.216.175,ActiveReservation,Emerson 2-Room 226-115,Emerson
172.31.216.194,ActiveReservation,Emerson 3-Room 305-115,Emerson
172.31.216.209,ActiveReservation,Emerson 2-Room 225-115,Emerson
172.31.216.250,ActiveReservation,Emerson 2-Room 276-115,Emerson
172.31.217.8,ActiveReservation,Emerson 2-Room 260-115,Emerson
172.31.217.11,ActiveReservation,Emerson 2-Room 235-115,Emerson
172.31.217.22,ActiveReservation,Emerson 2-Room 234-115,Emerson
172.31.217.25,ActiveReservation,Emerson 2-Room 206-115,Emerson
172.31.217.28,ActiveReservation,Emerson 3-Room 336-115,Emerson
172.31.217.30,ActiveReservation,Emerson 2-Room 251-115,Emerson
172.31.217.31,ActiveReservation,Emerson 2-Room 259-115,Emerson
172.31.217.32,ActiveReservation,Emerson 5-Room 563-115,Emerson
172.31.217.33,ActiveReservation,Emerson 2-Room 275-115,Emerson
172.31.217.48,ActiveReservation,Emerson 4-Room 423-115,Emerson
172.31.217.67,ActiveReservation,Emerson 3-Room 329-115,Emerson
172.31.217.68,ActiveReservation,Emerson 2-Room 246-115-1,Emerson
172.31.217.70,ActiveReservation,Emerson 2-Room 246-115,Emerson
172.31.217.76,ActiveReservation,Emerson 2-Room 221-115,Emerson
172.31.217.77,ActiveReservation,Emerson 1-Room 132-115,Emerson
172.31.217.79,ActiveReservation,Emerson 3-Room 361-115,Emerson
172.31.217.83,ActiveReservation,Emerson 4-Room 434-115,Emerson
172.31.217.85,ActiveReservation,Emerson 3-Room 344-115,Emerson
172.31.217.86,ActiveReservation,Emerson 3-Room 358-115,Emerson
172.31.217.87,ActiveReservation,Emerson 4-Room 419-115,Emerson
172.31.217.88,ActiveReservation,Emerson 3-Room 366-115,Emerson
172.31.217.89,ActiveReservation,Emerson 3-Room 375-115,Emerson
172.31.217.90,ActiveReservation,Emerson 3-Room 320-115,Emerson
172.31.217.91,ActiveReservation,Emerson 3-Room 376-115,Emerson
172.31.217.92,ActiveReservation,Emerson 2-Room 203-115,Emerson
172.31.217.93,ActiveReservation,Emerson 3-Room 337-115,Emerson
172.31.217.94,ActiveReservation,Emerson 3-Room 353-115,Emerson
172.31.217.95,ActiveReservation,Emerson 3-Room 350-115,Emerson
172.31.217.96,ActiveReservation,Emerson 3-Room 323-115,Emerson
172.31.217.97,ActiveReservation,Emerson 3-Room 365-115,Emerson
172.31.217.101,ActiveReservation,Emerson 5-Room 551-115,Emerson
172.31.217.102,ActiveReservation,Emerson 2-Room 230-115,Emerson
172.31.217.104,ActiveReservation,Emerson 2-Room 278-115,Emerson
172.31.217.105,ActiveReservation,Emerson 2-Room 238-115,Emerson
172.31.217.106,ActiveReservation,Emerson 3-Room 324-115,Emerson
172.31.217.107,ActiveReservation,Emerson 2-Room 222-115,Emerson
172.31.217.108,ActiveReservation,Emerson 2-Room 210-115,Emerson
172.31.217.109,ActiveReservation,Emerson 1-RLC 144-115,Emerson
172.31.217.148,ActiveReservation,Emerson 4-Room 467-115,Emerson
172.31.217.151,ActiveReservation,Emerson 4-Room 433-115,Emerson
172.31.217.153,ActiveReservation,Emerson 4-Room 468-115,Emerson
172.31.217.154,ActiveReservation,Emerson 4-Room 460-115,Emerson
172.31.217.157,ActiveReservation,Emerson 4-Room 475-115,Emerson
172.31.217.158,ActiveReservation,Emerson 4-Room 422-115,Emerson
172.31.217.159,ActiveReservation,Emerson 4-Room 426-115,Emerson
172.31.217.160,ActiveReservation,Emerson 4-Room 430-115,Emerson
172.31.217.163,ActiveReservation,Emerson 4-Room 414-115,Emerson
172.31.217.164,ActiveReservation,Emerson 4-Room 418-115,Emerson
172.31.217.167,ActiveReservation,Emerson 3-Room 377-115,Emerson
172.31.217.169,ActiveReservation,Emerson 4-Room 470-115,Emerson
172.31.217.213,ActiveReservation,Emerson 4-Room 403-115,Emerson
172.31.218.18,ActiveReservation,Emerson 2-Room 217-115,Emerson
172.31.218.50,Active,Emerson 4-Room 438-115,Emerson
172.31.218.152,Active,Emerson 1-Room 104-215,Emerson
172.31.218.181,Active,605 W,Emerson
172.31.220.86,ActiveReservation,Emerson 1-Room 101-115,Emerson
172.31.220.87,ActiveReservation,Emerson 2-Room 267-115,Emerson
172.31.220.88,ActiveReservation,Emerson 1-Room 150-115,Emerson
172.31.220.89,ActiveReservation,Emerson 2-Room 239-115,Emerson
172.31.220.90,ActiveReservation,Emerson 2-Room 264-115,Emerson
172.31.220.92,ActiveReservation,Emerson 2-Room 277-115,Emerson
172.31.220.100,ActiveReservation,Emerson 2-Room 218-115,Emerson
172.31.220.101,ActiveReservation,Emerson 2-Room 214-115,Emerson
172.31.220.102,ActiveReservation,Emerson 2-Room 202-115,Emerson
172.31.220.109,ActiveReservation,Emerson 1-Room 159-115,Emerson
172.31.220.196,ActiveReservation,Emerson 4-Room 464-115,Emerson
172.31.220.200,ActiveReservation,Emerson 4-Room 463-115,Emerson
172.31.220.201,ActiveReservation,Emerson 5-Room 574-115,Emerson
172.31.220.246,ActiveReservation,Emerson 3-Room 332-115,Emerson
172.31.221.3,ActiveReservation,Emerson 3-Room 306-115,Emerson
172.31.221.4,ActiveReservation,Emerson 5-Room 568-115,Emerson
172.31.221.6,ActiveReservation,Emerson 4-Room 451-115,Emerson
172.31.221.8,ActiveReservation,Emerson 3-Room 328-115,Emerson
172.31.221.10,ActiveReservation,Emerson 3-Room 373-115,Emerson
172.31.221.12,ActiveReservation,Emerson 3-Room 357-115,Emerson
172.31.221.15,ActiveReservation,Emerson 5-Room 558-115,Emerson
172.31.221.16,ActiveReservation,Emerson 5-Room 575-115,Emerson
172.31.221.17,ActiveReservation,Emerson 5-Room 564-115,Emerson
172.31.221.18,ActiveReservation,Emerson 5-Room 559-115,Emerson
172.31.221.19,ActiveReservation,Emerson 5-Room 567-115,Emerson
172.31.221.20,ActiveReservation,Emerson 5-Room 573-115,Emerson
172.31.221.21,ActiveReservation,Emerson 5-Room 555-115,Emerson
172.31.221.22,ActiveReservation,Emerson 5-Room 550-115,Emerson
172.31.221.38,ActiveReservation,Emerson 4-Room 455-115,Emerson
172.31.221.39,ActiveReservation,Emerson 4-Room 404-115,Emerson
172.31.221.40,ActiveReservation,Emerson 1-Room 142-115,Emerson
172.31.221.41,ActiveReservation,Emerson 4-Room 459-115,Emerson
172.31.221.43,ActiveReservation,Emerson 4-Room 440-115,Emerson
172.31.221.187,ActiveReservation,Emerson 3-Room 316-115,Emerson
172.31.221.193,ActiveReservation,Emerson 3-Room 310-115,Emerson
172.31.221.195,ActiveReservation,Emerson 2-Room 255-115,Emerson
172.31.221.206,ActiveReservation,Emerson 3-Room 369-115,Emerson
172.31.222.17,Active,605 W,Emerson
172.31.217.51,ActiveReservation,FalconRoom-301,Falcon Apartments
172.31.217.55,ActiveReservation,FalconRoom-103,Falcon Apartments
172.31.217.56,ActiveReservation,FalconRoom-104,Falcon Apartments
172.31.218.137,Active,FalconRoom-104-305,Falcon Apartments
172.31.218.138,Active,FalconRoom-301-305,Falcon Apartments
172.31.220.232,ActiveReservation,FalconRoom-202,Falcon Apartments
172.31.220.236,ActiveReservation,FalconRoom-303,Falcon Apartments
172.31.220.237,ActiveReservation,FalconRoom-304,Falcon Apartments
172.31.220.239,ActiveReservation,FalconRoom-101,Falcon Apartments
172.31.222.65,Active,FalconRoom-101-305,Falcon Apartments
172.31.222.66,Active,FalconRoom-103-305,Falcon Apartments
172.31.222.67,Active,FalconRoom-202-305,Falcon Apartments
172.31.222.68,Active,FalconRoom-303-305,Falcon Apartments
172.31.222.69,Active,FalconRoom-304-305,Falcon Apartments
72.233.129.15,ActiveReservation,ptr-falcon-news,Falcon Newspaper
72.233.129.27,ActiveReservation,falcononline,Falcon Newspaper
72.233.129.28,InactiveReservation,falconscribe1,Falcon Newspaper
72.233.129.56,Active,FALCON7,Falcon Newspaper
72.233.129.190,Active,FALCON6,Falcon Newspaper
172.31.255.224,ActiveReservation,Power-FalconApts-UPS01-MDF,Falcon Newspaper
172.31.218.19,Active,Falcon 4 Plex-3473-215,Falcon Newspaper
172.31.218.65,Active,Falcon 4 Plex-3469-215,Falcon Newspaper
172.31.221.110,ActiveReservation,Falcon Newspaper-105,Falcon Newspaper
172.31.221.191,ActiveReservation,Falcon 4 Plex-3469-105,Falcon Newspaper
172.31.222.76,Active,Falcon Newspaper-305,Falcon Newspaper
72.233.129.104,Active,MHUGHES,Gwinn Commons
72.233.129.193,Active,D25SF0QUGQ17,Gwinn Commons
72.233.130.28,ActiveReservation,Gwinn 3-Presidents Dining-105,Gwinn Commons
72.233.130.39,InactiveReservation,ptr-gwinn-01,Gwinn Commons
72.233.130.41,InactiveReservation,ptr-gwinn-02,Gwinn Commons
72.233.130.75,Active,UG-QA,Gwinn Commons
72.233.130.153,ActiveReservation,Gwinn 3E-Queen Anne Room-135,Gwinn Commons
72.233.130.192,Active,UG-CASCADE,Gwinn Commons
72.233.191.17,Active,DESKTOP-9SEIUG1,Gwinn Commons
172.31.255.27,InactiveReservation,pltems-gwinn,Gwinn Commons
172.31.255.62,InactiveReservation,audiaflex-gwinn,Gwinn Commons
172.31.232.125,ActiveReservation,PDR-TOUCHPANEL,Gwinn Commons
172.31.232.126,ActiveReservation,PDR-SWITCHER,Gwinn Commons
172.31.232.127,ActiveReservation,PDR-CONTROLLER,Gwinn Commons
172.31.232.132,InactiveReservation,ug-audioprocessorug-audioprocessor,Gwinn Commons
172.31.232.133,ActiveReservation,ug-qa-touchpanel,Gwinn Commons
172.31.232.134,ActiveReservation,ug-ca-touchpanel,Gwinn Commons
172.31.232.135,ActiveReservation,ug-foyer-touchpanel,Gwinn Commons
172.31.232.136,InactiveReservation,ug-relay1ug-relay1,Gwinn Commons
172.31.232.137,InactiveReservation,ug-relay2ug-relay2,Gwinn Commons
172.31.232.138,ActiveReservation,ug-relay3,Gwinn Commons
172.31.232.139,ActiveReservation,ug-relay4,Gwinn Commons
172.31.232.140,ActiveReservation,ug-switcher,Gwinn Commons
172.31.232.141,ActiveReservation,ug-controller1,Gwinn Commons
172.31.232.142,ActiveReservation,ug-controller2,Gwinn Commons
172.31.218.20,Active,Gwinn 2S-Dining-215,Gwinn Commons
172.31.218.24,Active,Gwinn 2N-Dining-215,Gwinn Commons
172.31.218.36,ActiveReservation,Gwinn 3W-Queen Anne Room-135,Gwinn Commons
172.31.218.38,ActiveReservation,Gwinn 2S-Dining-135,Gwinn Commons
172.31.218.39,ActiveReservation,Gwinn 2N-Dining-135,Gwinn Commons
172.31.221.170,ActiveReservation,Gwinn 2-Kitchen-105,Gwinn Commons
172.31.221.186,ActiveReservation,Gwinn 1-CStore-105,Gwinn Commons
72.233.130.87,ActiveReservation,ptr-rlc-hill,Hill
72.233.190.5,ActiveReservation,ptr-rlc-hill,Hill
172.31.208.16,ActiveReservation,Power-Hill-UPS01-MDF,Hill
172.31.208.17,ActiveReservation,Power-Hill-UPS01-3rdIDF,Hill
172.31.208.18,ActiveReservation,Power-Hill-UPS01-4thIDF,Hill
172.31.255.45,InactiveReservation,laundry-controller-hill-women,Hill
172.31.255.46,InactiveReservation,laundry-controller-hill-men,Hill
172.31.216.13,ActiveReservation,Hill 1-Rm 175-115,Hill
172.31.216.18,ActiveReservation,Hill 3-Room 302-115,Hill
172.31.216.20,ActiveReservation,Hill 3-Room 335-115,Hill
172.31.216.21,ActiveReservation,Hill 4-Room 404-115,Hill
172.31.216.24,ActiveReservation,Hill 4-Room 433-115,Hill
172.31.216.25,ActiveReservation,Hill 3-Room 306-115,Hill
172.31.216.26,ActiveReservation,Hill 6-Room 641-115,Hill
172.31.216.27,ActiveReservation,Hill 4-Room 425-115,Hill
172.31.216.28,ActiveReservation,Hill 4-Room 438-115,Hill
172.31.216.29,ActiveReservation,Hill 5-Room 503-115,Hill
172.31.216.30,ActiveReservation,Hill 6-Room 621-115,Hill
172.31.216.31,ActiveReservation,Hill 6-Room 625-115,Hill
172.31.216.32,ActiveReservation,Hill 6-Room 634-115,Hill
172.31.216.33,ActiveReservation,Hill 6-Room 637-115,Hill
172.31.216.35,ActiveReservation,Hill 6-Room 638-115,Hill
172.31.216.57,ActiveReservation,Hill 2-REX Jack 9-105,Hill
172.31.216.110,ActiveReservation,Hill 1-Rm RLC BR1-115,Hill
172.31.216.126,ActiveReservation,Hill 5-Room 568-115,Hill
172.31.216.133,ActiveReservation,Hill 3-Room 368-115,Hill
172.31.216.136,ActiveReservation,Hill 3-Room 336-115,Hill
172.31.216.180,ActiveReservation,Hill 1-Rm 174-115,Hill
172.31.216.181,ActiveReservation,Hill 1-Rm 178-115,Hill
172.31.216.182,ActiveReservation,Hill 2-Room 261-115,Hill
172.31.216.183,ActiveReservation,Hill 2-Room 260-115,Hill
172.31.216.184,ActiveReservation,Hill 2-Room 265-115,Hill
172.31.216.185,ActiveReservation,Hill 2-Room 268-115,Hill
172.31.216.186,ActiveReservation,Hill 2-Room 277-115,Hill
172.31.216.187,ActiveReservation,Hill 2-Room 276-115,Hill
172.31.216.188,ActiveReservation,Hill 3-Room 360-115,Hill
172.31.216.189,ActiveReservation,Hill 3-Room 351-115,Hill
172.31.216.190,ActiveReservation,Hill 3-Room 354-115,Hill
172.31.216.191,ActiveReservation,Hill 2-Room 273-115,Hill
172.31.216.192,ActiveReservation,Hill 3-Room 365-115,Hill
172.31.216.193,ActiveReservation,Hill 3-Room 361-115,Hill
172.31.216.195,ActiveReservation,Hill 3-Room 375-115,Hill
172.31.216.196,ActiveReservation,Hill 3-Room 378-115,Hill
172.31.216.198,ActiveReservation,Hill 4-Room 454-115,Hill
172.31.216.199,ActiveReservation,Hill 4-Room 467-115,Hill
172.31.216.200,ActiveReservation,Hill 4-Room 466-115,Hill
172.31.216.201,ActiveReservation,Hill 4-Room 463-115,Hill
172.31.216.202,ActiveReservation,Hill 4-Room 476-115,Hill
172.31.216.203,ActiveReservation,Hill 4-Room 472-115,Hill
172.31.216.204,ActiveReservation,Hill 5-Room 552-115,Hill
172.31.216.205,ActiveReservation,Hill 5-Room 553-115,Hill
172.31.216.206,ActiveReservation,Hill 5-Room 556-115,Hill
172.31.216.207,ActiveReservation,Hill 5-Room 564-115,Hill
172.31.216.208,ActiveReservation,Hill 5-Room 560-115,Hill
172.31.216.210,ActiveReservation,Hill 5-Room 565-115,Hill
172.31.216.212,ActiveReservation,Hill 2-Room 256-115,Hill
172.31.216.213,ActiveReservation,Hill 5-Room 526-115,Hill
172.31.216.214,ActiveReservation,Hill 5-Room 523-115,Hill
172.31.216.216,ActiveReservation,Hill 5-Room 531-115,Hill
172.31.216.217,ActiveReservation,Hill 5-Room 539-115,Hill
172.31.216.218,ActiveReservation,Hill 5-Room 532-115,Hill
172.31.216.226,ActiveReservation,Hillford 1-Garage MDF-105,Hill
172.31.217.4,ActiveReservation,Hill 5-Room 536-115,Hill
172.31.217.21,ActiveReservation,Hill 3-Jack 5-Lobby-105,Hill
172.31.217.23,ActiveReservation,Hill 6-Room 601-115,Hill
172.31.217.26,ActiveReservation,Hill 3-Room 350-115,Hill
172.31.217.81,ActiveReservation,Hill 6-Room 624-115,Hill
172.31.217.82,ActiveReservation,Hill 1-Jack 1-105,Hill
172.31.220.27,ActiveReservation,Hill 1-Rm RLC LR-115,Hill
172.31.220.29,ActiveReservation,Hill 4-Room 401-115,Hill
172.31.220.30,ActiveReservation,Hill 4-Room 477-115,Hill
172.31.220.31,ActiveReservation,Hill 4-Room 434-115,Hill
172.31.220.32,ActiveReservation,Hill 5-Room 575-115,Hill
172.31.220.33,ActiveReservation,Hill 6-Room 620-115,Hill
172.31.220.34,ActiveReservation,Hill 6-Room 604-115,Hill
172.31.220.35,ActiveReservation,Hill 4-Room 441-115,Hill
172.31.220.36,ActiveReservation,Hill 6-Room 633-115,Hill
172.31.220.37,ActiveReservation,Hill 4-Room 421-115,Hill
172.31.220.41,ActiveReservation,Hill 5-Room 506-115,Hill
172.31.220.51,ActiveReservation,Hill 4-Room 451-115,Hill
172.31.220.69,ActiveReservation,Hill 1-Rm 171-115,Hill
172.31.220.91,ActiveReservation,Hill 5-Room 522-115,Hill
172.31.220.93,ActiveReservation,Hill 5-Room 502-115,Hill
172.31.220.94,ActiveReservation,Hill 3-Room 332-115,Hill
172.31.220.103,ActiveReservation,Hill 5-Room 571-115,Hill
172.31.220.113,ActiveReservation,Hill 2-Room 264-115,Hill
172.31.220.114,ActiveReservation,Hill 2-Room 272-115,Hill
172.31.220.115,ActiveReservation,Hill 3-Room 364-115,Hill
172.31.220.116,ActiveReservation,Hill 3-Room 371-115,Hill
172.31.220.117,ActiveReservation,Hill 3-Room 374-115,Hill
172.31.220.118,ActiveReservation,Hill 4-Room 462-115,Hill
172.31.220.119,ActiveReservation,Hill 6-Room 630-115,Hill
172.31.220.120,ActiveReservation,Hill 4-Room 473-115,Hill
172.31.220.121,ActiveReservation,Hill 5-Room 540-115,Hill
172.31.220.122,ActiveReservation,Hill 3-Jack 6-105,Hill
172.31.220.123,ActiveReservation,Hill 5-Room 535-115,Hill
172.31.220.125,ActiveReservation,Hill 2-Room 253-115,Hill
172.31.220.134,ActiveReservation,Hillford 0-Basement-105,Hill
172.31.220.243,ActiveReservation,Hill 3-Room 340-115,Hill
172.31.220.254,ActiveReservation,Hill 5-Room 578-115,Hill
172.31.221.5,ActiveReservation,Hill 5-Room 574-115,Hill
172.31.221.197,ActiveReservation,Hill 4-Room 437-115,Hill
172.31.221.198,ActiveReservation,Hill 5-Room 561-115,Hill
172.31.221.200,ActiveReservation,Hill 4-Room 430-115,Hill
172.31.221.202,ActiveReservation,Hill 5-Jack 87-RLC Apt,Hill
172.31.222.8,Active,Hill 2-REX Jack 9-305,Hill
172.31.222.9,Active,Hill 1-Jack 1-305,Hill
172.31.222.39,Active,Hillford 1-Garage MDF-305,Hill
172.31.222.40,Active,Hillford 0-Basement-305,Hill
172.31.222.80,Active,Hill 5-Jack 87-RLC Apt-305,Hill
72.233.129.148,Active,SMITHCHRISR,Human Resources
72.233.129.153,Active,HR-STU-02,Human Resources
72.233.129.219,Active,CHRISREED,Human Resources
72.233.135.21,Active,CHRISTYBARNES,Human Resources
172.31.255.91,InactiveReservation,hvac-router-hr,Human Resources
172.31.240.39,ActiveReservation,mfp-hr,Human Resources
172.31.218.149,Active,HR 1-Main Entrance-305,Human Resources
172.31.220.104,ActiveReservation,HR 1-Main Entrance-105,Human Resources
72.233.138.21,Active,IMAGE1,Image
72.233.138.24,InactiveReservation,ptr-image01,Image
72.233.138.108,Active,IMAGE2,Image
172.31.240.95,ActiveReservation,mfp-image,Image
72.233.129.68,Active,MAILING,Mailing Services
72.233.129.140,Active,Outdoor-Mailing-AP275,Mailing Services
72.233.129.141,Active,MAILINGMETER,Mailing Services
72.233.129.175,Active,KIOSK-MAIL,Mailing Services
172.31.255.48,InactiveReservation,epic-mailing-services,Mailing Services
172.31.240.44,ActiveReservation,mfp-mailing,Mailing Services
172.31.218.45,ActiveReservation,Mailing Center,Mailing Services
172.31.218.144,Active,Mailing Center-305,Mailing Services
72.233.140.11,InactiveReservation,ptr-marston111,Marston/Watson
72.233.140.15,Active,SCCWATSON146,Marston/Watson
72.233.140.16,Active,SCCWATSON141,Marston/Watson
72.233.140.17,Active,MW253,Marston/Watson
72.233.140.18,Active,MW3-11,Marston/Watson
72.233.140.22,Active,MW3-04,Marston/Watson
72.233.140.28,Active,MW255,Marston/Watson
72.233.140.32,Active,MW3-01,Marston/Watson
72.233.140.33,Active,SCCWATSON140,Marston/Watson
72.233.140.35,Active,MW3-09,Marston/Watson
72.233.140.38,Active,MW3-27,Marston/Watson
72.233.140.40,Active,MW244-ADJUNCT,Marston/Watson
72.233.140.42,Active,MW3-02,Marston/Watson
72.233.140.43,Active,SCCWATSON138,Marston/Watson
72.233.140.47,Active,MW3-22,Marston/Watson
72.233.140.52,Active,MW3-18,Marston/Watson
72.233.140.55,Active,MW3-17,Marston/Watson
72.233.140.57,Active,MW3-26,Marston/Watson
72.233.140.59,Active,MW3-08,Marston/Watson
72.233.140.62,Active,MW3-15,Marston/Watson
72.233.140.65,Active,MW3-23,Marston/Watson
72.233.140.67,Active,MW3-05,Marston/Watson
72.233.140.79,Active,MW3-20,Marston/Watson
72.233.140.81,Active,SCCWATSON151,Marston/Watson
72.233.140.158,Active,MW56,Marston/Watson
72.233.140.160,Active,SCCWATSON139,Marston/Watson
72.233.140.167,Active,MW3-07,Marston/Watson
